ID,Target
steth_20190730_12_04_59_E_007,E
steth_20190730_12_06_16_I_004,I
steth_20190730_12_06_43_I_002,I
steth_20190730_12_07_16_I_000,I
steth_20190730_12_07_16_I_002,I
steth_20190730_12_07_40_I_006,I
steth_20190731_10_00_15_E_002,E
steth_20190731_10_00_15_E_004,E
steth_20190731_10_00_15_I_001,I
steth_20190731_10_01_43_E_003,E
steth_20190731_10_01_43_I_004,I
steth_20190731_10_02_51_E_001,E
steth_20190731_10_02_51_I_000,I
steth_20190731_10_02_51_I_002,I
steth_20190731_10_19_42_E_005,E
steth_20190731_10_21_00_E_003,E
steth_20190731_10_21_00_I_004,I
steth_20190731_11_17_18_E_001,E
steth_20190731_11_17_18_I_003,I
steth_20190731_11_17_41_E_001,E
steth_20190731_11_17_41_E_003,E
steth_20190731_11_17_41_I_004,I
steth_20190731_11_19_33_I_003,I
steth_20190731_11_19_56_E_001,E
steth_20190731_11_19_56_I_004,I
steth_20190731_11_44_15_E_005,E
steth_20190731_11_45_07_I_004,I
steth_20190731_11_45_56_E_003,E
steth_20190731_11_45_56_E_005,E
steth_20190731_11_45_56_I_002,I
steth_20190731_11_47_05_E_002,E
steth_20190731_11_47_05_E_010,E
steth_20190801_09_46_26_I_004,I
steth_20190801_09_46_51_I_006,I
steth_20190801_09_48_31_I_006,I
steth_20190801_09_49_03_I_006,I
steth_20190801_09_51_07_I_010,I
steth_20190801_09_53_09_E_010,E
steth_20190801_09_53_09_E_014,E
steth_20190801_09_53_45_E_004,E
steth_20190801_09_53_45_E_006,E
steth_20190801_09_53_45_I_002,I
steth_20190801_09_53_45_I_005,I
steth_20190801_09_54_19_E_003,E
steth_20190801_09_54_19_I_006,I
steth_20190801_09_54_44_E_012,E
steth_20190801_09_54_44_I_002,I
steth_20190801_09_59_00_E_005,E
steth_20190801_09_59_27_E_001,E
steth_20190801_10_00_32_I_002,I
steth_20190801_10_00_32_I_003,I
steth_20190801_10_03_10_E_000,E
steth_20190801_10_03_49_I_003,I
steth_20190801_10_03_49_I_006,I
steth_20190801_10_04_11_I_010,I
steth_20190801_10_04_38_E_001,E
steth_20190801_10_04_38_E_007,E
steth_20190801_10_04_38_I_010,I
steth_20190801_10_05_02_I_013,I
steth_20190801_10_05_51_E_002,E
steth_20190801_10_05_51_E_013,E
steth_20190801_10_05_51_E_020,E
steth_20190801_10_05_51_I_000,I
steth_20190801_10_43_30_E_010,E
steth_20190801_10_43_30_E_013,E
steth_20190801_10_44_00_I_002,I
steth_20190801_10_44_54_I_004,I
steth_20190801_10_45_16_E_001,E
steth_20190801_10_45_16_I_000,I
steth_20190801_10_46_16_E_002,E
steth_20190801_10_46_16_E_004,E
steth_20190801_10_47_47_I_002,I
steth_20190801_10_47_47_I_006,I
steth_20190801_10_52_32_E_007,E
steth_20190801_10_52_32_I_003,I
steth_20190801_10_52_32_I_006,I
steth_20190801_10_52_55_I_001,I
steth_20190801_10_54_04_I_002,I
steth_20190801_10_54_04_I_004,I
steth_20190801_10_54_49_I_002,I
steth_20190801_10_54_49_I_004,I
steth_20190801_15_54_44_E_006,E
steth_20190801_15_55_07_E_000,E
steth_20190801_15_55_07_E_002,E
steth_20190801_15_55_07_E_008,E
steth_20190801_15_55_07_E_014,E
steth_20190801_15_55_07_I_003,I
steth_20190801_15_55_07_I_005,I
steth_20190801_15_55_07_I_007,I
steth_20190801_15_55_41_I_000,I
steth_20190801_15_56_39_I_007,I
steth_20190801_15_56_59_I_002,I
steth_20190801_15_56_59_I_010,I
steth_20190801_16_22_23_E_005,E
steth_20190801_16_22_23_I_000,I
steth_20190801_16_22_45_I_000,I
steth_20190802_07_41_56_E_001,E
steth_20190802_07_41_56_I_000,I
steth_20190802_07_44_10_E_000,E
steth_20190802_07_44_10_E_001,E
steth_20190802_07_44_31_E_002,E
steth_20190802_08_58_46_I_000,I
steth_20190802_08_59_15_I_000,I
steth_20190802_08_59_15_I_001,I
steth_20190802_09_03_28_I_007,I
steth_20190802_09_03_47_E_003,E
steth_20190802_09_03_47_E_005,E
steth_20190802_09_04_09_I_002,I
steth_20190802_10_34_35_E_005,E
steth_20190802_10_34_57_I_000,I
steth_20190802_12_17_07_I_000,I
steth_20190802_12_17_07_I_005,I
steth_20190802_12_17_54_I_001,I
steth_20190802_12_18_16_I_003,I
steth_20190802_12_18_39_I_006,I
steth_20190802_13_19_48_E_001,E
steth_20190802_13_19_48_I_004,I
steth_20190802_13_29_14_E_005,E
steth_20190802_13_29_46_I_002,I
steth_20190802_13_30_10_I_002,I
steth_20190802_13_32_26_I_004,I
steth_20190802_13_39_40_I_002,I
steth_20190802_13_40_42_I_000,I
steth_20190803_09_42_38_I_000,I
steth_20190803_09_45_21_I_000,I
steth_20190803_09_46_36_E_001,E
steth_20190803_09_46_36_I_004,I
steth_20190803_09_47_11_I_000,I
steth_20190803_14_49_25_I_000,I
steth_20190803_14_49_48_I_008,I
steth_20190803_14_49_48_I_010,I
steth_20190803_14_50_36_E_010,E
steth_20190803_14_50_36_E_014,E
steth_20190803_21_52_08_I_001,I
steth_20190803_21_52_48_E_001,E
steth_20190803_21_52_48_E_003,E
steth_20190803_21_52_48_I_004,I
steth_20190805_09_46_42_I_005,I
steth_20190805_09_47_17_I_001,I
steth_20190805_09_47_17_I_005,I
steth_20190805_09_47_55_I_007,I
steth_20190805_09_48_43_I_006,I
steth_20190805_09_52_07_I_002,I
steth_20190805_09_52_40_E_007,E
steth_20190805_09_52_40_I_002,I
steth_20190805_09_53_36_E_005,E
steth_20190805_09_53_36_I_003,I
steth_20190805_09_54_01_E_005,E
steth_20190805_09_54_01_I_006,I
steth_20190805_09_54_26_E_001,E
steth_20190805_09_54_26_E_007,E
steth_20190805_09_54_26_I_004,I
steth_20190806_10_58_52_I_001,I
steth_20190806_11_00_48_I_002,I
steth_20190806_13_04_25_E_005,E
steth_20190806_13_04_48_E_005,E
steth_20190806_13_09_48_I_002,I
steth_20190806_13_10_14_I_000,I
steth_20190806_16_43_10_I_010,I
steth_20190806_16_45_45_E_016,E
steth_20190806_16_57_55_I_002,I
steth_20190806_16_58_18_I_010,I
steth_20190807_08_53_17_I_003,I
steth_20190807_08_53_17_I_006,I
steth_20190807_08_55_34_I_001,I
steth_20190807_09_03_38_I_001,I
steth_20190807_09_03_38_I_002,I
steth_20190807_09_03_38_I_005,I
steth_20190807_09_07_20_I_000,I
steth_20190807_09_07_20_I_004,I
steth_20190807_10_45_41_I_001,I
steth_20190807_10_47_29_I_002,I
steth_20190807_10_49_12_I_002,I
steth_20190807_10_51_39_I_003,I
steth_20190807_10_54_18_E_002,E
steth_20190807_10_54_18_E_008,E
steth_20190807_10_54_18_I_003,I
steth_20190807_10_54_18_I_009,I
steth_20190807_10_56_04_E_009,E
steth_20190807_10_56_04_E_011,E
steth_20190807_10_56_04_E_013,E
steth_20190807_10_56_26_E_010,E
steth_20190807_10_56_26_I_005,I
steth_20190807_10_56_56_E_001,E
steth_20190807_10_56_56_E_003,E
steth_20190807_10_56_56_E_005,E
steth_20190807_10_56_56_I_000,I
steth_20190807_10_56_56_I_004,I
steth_20190807_10_58_15_E_002,E
steth_20190807_10_58_15_E_005,E
steth_20190807_10_58_15_E_008,E
steth_20190807_14_44_03_E_001,E
steth_20190807_14_44_03_E_003,E
steth_20190807_14_44_03_E_007,E
steth_20190807_14_45_14_I_000,I
steth_20190807_14_46_38_I_003,I
steth_20190807_14_49_16_E_001,E
steth_20190807_14_49_16_E_003,E
steth_20190807_14_49_42_E_005,E
steth_20190807_14_49_42_E_007,E
steth_20190807_14_50_46_E_002,E
steth_20190807_14_50_46_E_006,E
steth_20190807_14_51_37_E_002,E
steth_20190807_14_51_37_I_001,I
steth_20190807_14_51_59_E_003,E
steth_20190807_14_51_59_E_007,E
steth_20190807_14_51_59_I_006,I
steth_20190807_14_52_26_E_007,E
steth_20190807_14_52_26_I_002,I
steth_20190807_14_52_26_I_004,I
steth_20190807_14_57_28_E_001,E
steth_20190807_14_57_28_E_005,E
steth_20190808_09_00_36_E_005,E
steth_20190808_09_00_36_I_004,I
steth_20190808_09_00_36_I_006,I
steth_20190808_09_42_06_I_009,I
steth_20190808_10_03_20_I_000,I
steth_20190808_10_04_15_I_008,I
steth_20190808_10_32_26_I_008,I
steth_20190808_10_33_18_I_002,I
steth_20190808_10_34_06_I_002,I
steth_20190808_10_44_40_E_001,E
steth_20190808_10_49_19_I_002,I
steth_20190808_11_03_50_I_001,I
steth_20190808_11_04_15_I_004,I
steth_20190808_11_05_09_I_003,I
steth_20190808_11_32_54_I_001,I
steth_20190808_11_34_04_I_001,I
steth_20190808_12_24_04_I_001,I
steth_20190808_12_27_38_E_001,E
steth_20190808_12_28_41_I_003,I
steth_20190808_12_29_45_E_001,E
steth_20190809_07_25_47_E_005,E
steth_20190809_07_25_47_I_001,I
steth_20190809_07_25_47_I_002,I
steth_20190809_07_26_31_E_005,E
steth_20190809_07_28_22_I_000,I
steth_20190809_09_33_26_E_001,E
steth_20190809_09_33_51_I_003,I
steth_20190809_09_35_11_I_001,I
steth_20190809_09_35_41_E_000,E
steth_20190809_09_35_41_E_008,E
steth_20190809_09_35_41_E_010,E
steth_20190809_09_36_06_I_004,I
steth_20190809_09_36_32_I_000,I
steth_20190809_09_36_32_I_001,I
steth_20190809_09_37_26_I_000,I
steth_20190809_10_05_10_E_013,E
steth_20190809_10_05_10_I_014,I
steth_20190809_10_05_33_I_004,I
steth_20190809_10_05_33_I_006,I
steth_20190809_10_06_19_E_001,E
steth_20190809_10_30_07_E_010,E
steth_20190809_10_30_07_E_018,E
steth_20190809_10_30_07_I_005,I
steth_20190809_10_30_29_E_006,E
steth_20190809_10_30_29_E_018,E
steth_20190809_10_30_29_I_016,I
steth_20190809_10_30_52_E_002,E
steth_20190809_10_30_52_E_006,E
steth_20190809_10_31_15_E_010,E
steth_20190809_10_31_15_I_000,I
steth_20190809_10_39_59_E_008,E
steth_20190809_10_39_59_I_014,I
steth_20190809_10_40_26_E_001,E
steth_20190809_10_40_49_E_005,E
steth_20190809_10_42_05_E_001,E
steth_20190809_10_42_05_E_007,E
steth_20190809_10_42_05_I_000,I
steth_20190809_10_42_30_E_010,E
steth_20190809_10_42_59_I_002,I
steth_20190809_10_45_57_E_007,E
steth_20190809_10_46_25_E_002,E
steth_20190809_10_46_25_I_001,I
steth_20190809_10_52_12_E_008,E
steth_20190809_10_54_29_E_002,E
steth_20190809_10_54_29_E_012,E
steth_20190809_10_54_29_I_005,I
steth_20190809_11_02_39_I_000,I
steth_20190809_11_03_38_I_002,I
steth_20190809_11_04_06_E_004,E
steth_20190809_11_16_21_I_004,I
steth_20190809_11_16_43_I_002,I
steth_20190809_11_16_43_I_006,I
steth_20190809_11_17_44_E_001,E
steth_20190809_11_18_10_E_003,E
steth_20190809_11_40_06_E_001,E
steth_20190809_11_40_34_E_007,E
steth_20190809_11_40_59_I_004,I
steth_20190809_11_47_29_E_002,E
steth_20190809_11_47_29_I_004,I
steth_20190809_11_48_54_I_000,I
steth_20190809_11_57_12_E_007,E
steth_20190809_11_58_52_I_004,I
steth_20190809_11_59_20_E_003,E
steth_20190809_11_59_20_E_007,E
steth_20190809_11_59_20_I_004,I
steth_20190809_11_59_20_I_006,I
steth_20190809_12_02_06_E_005,E
steth_20190809_12_02_06_E_016,E
steth_20190809_12_02_33_E_012,E
steth_20190809_12_02_54_E_006,E
steth_20190809_12_02_54_I_004,I
steth_20190809_12_03_17_E_026,E
steth_20190809_12_03_44_E_005,E
steth_20190809_12_03_44_E_013,E
steth_20190809_12_03_44_I_003,I
steth_20190809_12_03_44_I_006,I
steth_20190809_12_04_07_I_000,I
steth_20190809_12_04_07_I_010,I
steth_20190809_12_04_34_I_012,I
steth_20190809_12_15_16_E_001,E
steth_20190809_12_15_16_E_005,E
steth_20190809_12_17_04_I_000,I
steth_20190809_12_17_28_E_002,E
steth_20190809_12_32_39_I_001,I
steth_20190809_12_33_47_I_001,I
steth_20190809_12_35_42_I_002,I
steth_20190809_15_25_43_I_010,I
steth_20190809_15_27_17_E_002,E
steth_20190809_15_27_17_E_005,E
steth_20190809_15_27_17_I_009,I
steth_20190809_15_28_27_E_010,E
steth_20190809_15_28_27_E_013,E
steth_20190810_08_50_10_E_002,E
steth_20190810_08_50_10_I_008,I
steth_20190810_12_38_32_I_000,I
steth_20190810_13_24_23_I_000,I
steth_20190810_13_25_16_I_001,I
steth_20190810_13_33_21_I_000,I
steth_20190810_13_34_07_I_000,I
steth_20190810_14_01_08_I_001,I
steth_20190810_14_08_50_I_006,I
steth_20190810_14_09_15_E_001,E
steth_20190810_14_09_15_I_007,I
steth_20190810_14_10_07_E_002,E
steth_20190810_14_10_07_I_001,I
steth_20190810_14_10_30_I_003,I
steth_20190810_14_10_56_I_002,I
steth_20190810_14_11_20_I_005,I
steth_20190810_14_16_40_I_000,I
steth_20190810_14_21_30_I_000,I
steth_20190810_14_25_02_I_000,I
steth_20190810_14_25_31_E_001,E
steth_20190810_14_25_31_E_005,E
steth_20190810_14_25_56_I_000,I
steth_20190810_14_31_30_I_001,I
steth_20190810_14_31_30_I_002,I
steth_20190811_10_02_27_E_005,E
steth_20190811_10_02_27_E_012,E
steth_20190811_10_02_48_I_001,I
steth_20190811_10_02_48_I_002,I
steth_20190811_10_03_09_I_002,I
steth_20190811_10_03_29_I_003,I
steth_20190811_10_04_08_E_003,E
steth_20190811_10_04_39_E_009,E
steth_20190811_10_05_02_I_004,I
steth_20190811_10_07_10_I_004,I
steth_20190811_10_07_59_E_006,E
steth_20190811_10_07_59_I_008,I
steth_20190811_10_09_06_E_007,E
steth_20190811_10_09_06_E_011,E
steth_20190811_10_09_06_E_015,E
steth_20190811_10_09_06_E_019,E
steth_20190811_10_09_06_E_023,E
steth_20190811_10_09_06_I_009,I
steth_20190811_10_09_06_I_013,I
steth_20190811_10_09_06_I_017,I
steth_20190811_10_09_06_I_024,I
steth_20190811_10_10_03_E_003,E
steth_20190811_10_10_03_E_006,E
steth_20190811_10_10_03_I_002,I
steth_20190811_10_10_26_E_008,E
steth_20190811_10_10_26_E_024,E
steth_20190811_10_10_26_I_018,I
steth_20190811_10_10_26_I_022,I
steth_20190811_10_10_51_I_002,I
steth_20190811_10_10_51_I_018,I
steth_20190811_10_12_56_I_001,I
steth_20190811_10_12_56_I_005,I
steth_20190811_10_13_24_E_002,E
steth_20190811_10_13_24_I_001,I
steth_20190811_10_14_06_I_000,I
steth_20190811_10_14_58_E_001,E
steth_20190811_10_17_24_E_007,E
steth_20190811_10_17_24_I_002,I
steth_20190811_10_17_24_I_008,I
steth_20190811_10_19_22_I_000,I
steth_20190811_10_19_22_I_004,I
steth_20190811_10_21_57_I_002,I
steth_20190811_10_22_20_E_010,E
steth_20190811_10_22_20_I_009,I
steth_20190811_10_30_21_I_000,I
steth_20190811_10_30_21_I_002,I
steth_20190811_10_32_07_I_006,I
steth_20190811_10_32_07_I_008,I
steth_20190811_10_32_46_I_002,I
steth_20190811_10_32_46_I_004,I
steth_20190811_10_32_46_I_008,I
steth_20190811_10_32_46_I_010,I
steth_20190811_10_33_17_E_002,E
steth_20190811_10_33_17_E_005,E
steth_20190811_10_33_17_E_014,E
steth_20190811_10_33_41_E_002,E
steth_20190811_10_33_41_I_008,I
steth_20190811_10_36_19_I_000,I
steth_20190811_10_37_13_I_002,I
steth_20190811_10_38_05_E_007,E
steth_20190811_10_38_35_E_001,E
steth_20190811_10_38_59_E_002,E
steth_20190811_10_41_34_E_003,E
steth_20190811_10_41_34_E_005,E
steth_20190811_10_41_34_I_002,I
steth_20190811_10_41_59_I_006,I
steth_20190811_10_42_31_E_003,E
steth_20190811_10_43_13_I_003,I
steth_20190811_10_43_43_I_006,I
steth_20190811_10_44_13_E_009,E
steth_20190811_10_44_13_E_012,E
steth_20190811_10_45_06_I_002,I
steth_20190811_10_46_06_I_000,I
steth_20190811_11_09_58_E_005,E
steth_20190811_11_17_24_I_002,I
steth_20190811_11_53_00_E_001,E
steth_20190811_11_53_00_I_000,I
steth_20190811_11_53_25_I_006,I
steth_20190811_11_53_25_I_009,I
steth_20190811_11_54_19_E_002,E
steth_20190811_11_54_19_E_005,E
steth_20190811_11_54_19_I_009,I
steth_20190811_11_56_15_E_002,E
steth_20190811_11_56_42_E_008,E
steth_20190811_12_10_07_I_000,I
steth_20190811_12_10_34_E_001,E
steth_20190811_14_07_26_I_000,I
steth_20190811_14_08_14_I_009,I
steth_20190811_14_09_07_I_007,I
steth_20190811_14_09_07_I_010,I
steth_20190811_14_10_15_E_004,E
steth_20190811_14_10_15_I_000,I
steth_20190811_14_10_15_I_006,I
steth_20190811_15_12_26_I_001,I
steth_20190812_10_57_57_E_001,E
steth_20190812_10_58_24_E_010,E
steth_20190812_10_59_31_E_005,E
steth_20190812_10_59_31_E_008,E
steth_20190812_10_59_31_E_014,E
steth_20190812_10_59_31_I_012,I
steth_20190812_11_00_27_I_000,I
steth_20190812_11_01_09_E_007,E
steth_20190812_11_01_09_I_002,I
steth_20190812_11_01_31_E_001,E
steth_20190812_11_04_03_E_014,E
steth_20190812_11_04_50_E_002,E
steth_20190812_11_05_27_E_010,E
steth_20190812_11_05_49_E_006,E
steth_20190812_11_06_12_I_007,I
steth_20190812_11_16_31_I_004,I
steth_20190812_11_16_31_I_006,I
steth_20190812_11_18_16_I_006,I
steth_20190812_11_18_16_I_008,I
steth_20190812_11_19_30_I_002,I
steth_20190812_14_35_33_I_006,I
steth_20190812_14_35_57_I_000,I
steth_20190812_14_35_57_I_002,I
steth_20190812_14_35_57_I_004,I
steth_20190812_14_36_34_E_011,E
steth_20190812_14_36_34_I_002,I
steth_20190812_14_36_34_I_004,I
steth_20190812_14_36_34_I_010,I
steth_20190812_14_36_59_E_003,E
steth_20190812_14_36_59_E_009,E
steth_20190812_14_36_59_E_013,E
steth_20190812_14_36_59_I_004,I
steth_20190812_14_37_35_I_004,I
steth_20190813_14_13_45_E_003,E
steth_20190813_14_13_45_I_006,I
steth_20190813_14_18_04_I_001,I
steth_20190813_14_18_40_I_001,I
steth_20190813_14_20_34_I_002,I
steth_20190815_08_11_32_E_005,E
steth_20190815_08_12_43_E_003,E
steth_20190815_08_12_43_E_006,E
steth_20190815_08_13_04_E_002,E
steth_20190815_08_13_04_E_003,E
steth_20190815_08_49_31_I_002,I
steth_20190815_08_49_31_I_004,I
steth_20190815_09_44_46_I_004,I
steth_20190815_09_47_33_I_012,I
steth_20190815_09_54_14_E_014,E
steth_20190815_09_55_03_E_004,E
steth_20190815_09_55_03_E_007,E
steth_20190815_09_57_12_E_006,E
steth_20190815_09_57_45_E_002,E
steth_20190815_09_58_09_I_000,I
steth_20190815_10_00_37_E_001,E
steth_20190815_10_00_37_E_009,E
steth_20190815_10_00_37_I_004,I
steth_20190815_10_01_29_I_003,I
steth_20190815_10_01_51_I_002,I
steth_20190815_10_02_14_I_002,I
steth_20190815_10_03_33_I_000,I
steth_20190815_10_03_33_I_002,I
steth_20190815_10_13_30_E_002,E
steth_20190815_10_13_53_I_002,I
steth_20190815_10_14_15_I_001,I
steth_20190815_10_15_57_I_000,I
steth_20190815_10_30_02_I_010,I
steth_20190815_10_30_50_I_001,I
steth_20190815_10_31_10_E_010,E
steth_20190815_10_31_10_I_008,I
steth_20190815_10_32_46_I_006,I
steth_20190815_10_32_46_I_009,I
steth_20190815_10_47_30_E_002,E
steth_20190815_10_47_30_I_008,I
steth_20190815_10_48_06_I_000,I
steth_20190815_11_33_51_I_001,I
steth_20190815_11_34_17_I_000,I
steth_20190815_11_45_06_I_000,I
steth_20190815_12_38_58_I_002,I
steth_20190815_12_40_09_I_000,I
steth_20190815_12_40_42_E_002,E
steth_20190815_12_41_30_I_001,I
steth_20190815_13_38_32_E_004,E
steth_20190815_13_38_56_E_002,E
steth_20190815_13_39_19_I_000,I
steth_20190815_13_39_41_I_001,I
steth_20190815_13_43_22_I_002,I
steth_20190815_13_55_28_I_001,I
steth_20190815_14_02_36_E_007,E
steth_20190815_14_02_36_I_000,I
steth_20190815_14_02_59_I_003,I
steth_20190815_14_04_15_I_001,I
steth_20190815_14_04_39_E_001,E
steth_20190815_14_04_39_E_007,E
steth_20190815_14_08_46_I_000,I
steth_20190815_14_17_16_E_001,E
steth_20190815_14_18_51_E_001,E
steth_20190815_14_18_51_I_000,I
steth_20190815_14_19_05_E_004,E
steth_20190815_14_19_05_I_000,I
steth_20190815_14_20_39_I_000,I
steth_20190815_14_22_28_I_001,I
steth_20190815_14_26_33_E_001,E
steth_20190815_14_26_33_E_003,E
steth_20190815_14_27_19_I_001,I
steth_20190815_14_29_19_E_002,E
steth_20190815_14_30_28_E_002,E
steth_20190815_14_30_52_I_002,I
steth_20190815_14_31_20_I_002,I
steth_20190816_22_12_31_I_002,I
steth_20190816_22_13_09_E_005,E
steth_20190817_10_48_27_E_001,E
steth_20190817_10_48_27_I_000,I
steth_20190817_10_48_52_I_000,I
steth_20190817_10_48_52_I_007,I
steth_20190817_10_48_52_I_013,I
steth_20190817_10_48_52_I_017,I
steth_20190817_10_49_46_E_005,E
steth_20190817_10_49_46_I_020,I
steth_20190817_10_50_13_E_001,E
steth_20190817_10_50_13_I_002,I
steth_20190817_10_50_13_I_008,I
steth_20190817_10_50_36_E_004,E
steth_20190817_10_50_36_E_016,E
steth_20190817_15_50_27_E_005,E
steth_20190817_15_50_27_E_008,E
steth_20190817_15_50_27_I_000,I
steth_20190817_15_50_27_I_012,I
steth_20190817_15_51_36_I_002,I
steth_20190817_15_52_31_I_000,I
steth_20190817_15_53_06_I_002,I
steth_20190817_15_55_17_E_007,E
steth_20190817_15_55_46_E_002,E
steth_20190817_15_55_46_E_006,E
steth_20190818_08_42_35_E_001,E
steth_20190818_08_42_35_E_003,E
steth_20190818_08_42_35_E_005,E
steth_20190818_08_51_31_E_005,E
steth_20190818_08_51_31_I_000,I
steth_20190818_10_25_09_I_000,I
steth_20190818_12_10_13_I_000,I
steth_20190818_12_13_39_I_005,I
steth_20190819_00_23_51_E_004,E
steth_20190819_00_23_51_E_010,E
steth_20190819_00_24_16_E_003,E
steth_20190819_00_24_16_I_000,I
steth_20190819_00_24_16_I_004,I
steth_20190819_00_24_16_I_006,I
steth_20190819_00_24_44_I_006,I
steth_20190819_00_26_03_E_002,E
steth_20190819_00_26_03_I_008,I
steth_20190819_00_26_33_E_004,E
steth_20190819_00_26_33_E_007,E
steth_20190819_00_26_55_E_012,E
steth_20190819_00_26_55_I_014,I
steth_20190819_19_15_26_E_009,E
steth_20190819_19_15_53_I_002,I
steth_20190819_19_15_53_I_006,I
steth_20190819_19_16_18_E_005,E
steth_20190819_19_16_18_I_003,I
steth_20190819_19_16_18_I_009,I
steth_20190819_19_17_00_I_006,I
steth_20190819_19_17_29_E_005,E
steth_20190819_19_17_29_E_011,E
steth_20190819_19_17_29_I_000,I
steth_20190819_19_17_55_E_009,E
steth_20190819_19_18_22_E_005,E
steth_20190819_19_18_22_E_011,E
steth_20190819_19_18_50_E_002,E
steth_20190819_19_18_50_E_005,E
steth_20190819_19_18_50_E_014,E
steth_20190821_08_51_02_I_002,I
steth_20190821_08_52_48_I_002,I
steth_20190821_08_52_48_I_006,I
steth_20190821_10_11_22_E_002,E
steth_20190821_10_11_22_I_008,I
steth_20190821_10_11_47_E_002,E
steth_20190821_10_11_47_E_006,E
steth_20190821_10_13_10_E_003,E
steth_20190821_10_13_10_E_010,E
steth_20190821_10_14_32_E_006,E
steth_20190821_10_14_32_I_000,I
steth_20190821_10_29_26_E_001,E
steth_20190821_10_30_17_I_001,I
steth_20190821_10_31_21_E_014,E
steth_20190821_10_31_55_I_003,I
steth_20190821_10_32_36_E_010,E
steth_20190821_10_33_02_E_002,E
steth_20190821_10_33_02_I_000,I
steth_20190821_10_39_27_I_001,I
steth_20190821_10_39_27_I_002,I
steth_20190821_10_39_27_I_003,I
steth_20190821_10_39_51_I_000,I
steth_20190821_10_40_40_I_002,I
steth_20190821_11_02_18_I_003,I
steth_20190821_11_02_45_I_000,I
steth_20190821_11_02_59_I_002,I
steth_20190821_11_03_27_E_007,E
steth_20190821_11_03_27_I_005,I
steth_20190821_11_03_37_E_006,E
steth_20190821_11_03_51_I_002,I
steth_20190821_11_03_59_E_002,E
steth_20190821_11_03_59_E_005,E
steth_20190821_11_03_59_E_009,E
steth_20190821_11_04_22_E_003,E
steth_20190821_11_04_42_I_000,I
steth_20190821_11_33_01_E_002,E
steth_20190821_11_33_01_I_003,I
steth_20190821_11_33_44_I_002,I
steth_20190821_11_34_06_I_001,I
steth_20190821_11_35_03_E_005,E
steth_20190821_11_35_03_I_004,I
steth_20190821_11_35_18_E_005,E
steth_20190821_11_35_43_E_005,E
steth_20190821_11_35_43_I_006,I
steth_20190821_11_36_15_I_002,I
steth_20190821_11_36_29_I_002,I
steth_20190821_11_36_38_I_000,I
steth_20190821_11_37_25_E_001,E
steth_20190821_12_00_03_E_001,E
steth_20190821_12_00_03_I_003,I
steth_20190821_12_01_25_I_004,I
steth_20190821_12_01_47_E_005,E
steth_20190821_12_02_33_E_003,E
steth_20190821_12_03_02_I_001,I
steth_20190821_12_04_46_I_002,I
steth_20190821_12_05_10_E_003,E
steth_20190821_12_05_31_I_000,I
steth_20190821_12_05_31_I_002,I
steth_20190821_12_23_31_I_002,I
steth_20190821_12_23_53_I_006,I
steth_20190821_12_29_00_I_002,I
steth_20190822_14_54_41_E_007,E
steth_20190822_14_54_41_E_010,E
steth_20190822_14_54_41_I_006,I
steth_20190822_14_58_10_I_000,I
steth_20190824_09_32_49_I_000,I
steth_20190824_09_35_20_I_004,I
steth_20190824_10_12_41_I_000,I
steth_20190824_10_38_38_E_000,E
steth_20190824_10_38_38_I_002,I
steth_20190824_10_41_01_I_000,I
steth_20190824_10_56_37_I_000,I
steth_20190824_10_57_25_I_001,I
steth_20190824_11_01_37_E_003,E
steth_20190824_11_02_03_I_004,I
steth_20190824_11_02_47_I_000,I
steth_20190824_11_06_40_E_000,E
steth_20190824_11_06_40_I_001,I
steth_20190824_11_06_46_I_000,I
steth_20190824_11_07_31_I_001,I
steth_20190824_11_08_37_I_000,I
steth_20190824_11_10_27_I_000,I
steth_20190824_11_10_27_I_003,I
steth_20190824_11_12_04_E_004,E
steth_20190824_11_12_04_I_002,I
steth_20190824_11_14_33_I_000,I
steth_20190824_11_15_53_I_000,I
steth_20190824_11_17_03_I_001,I
steth_20190824_11_17_24_I_000,I
steth_20190824_11_21_48_E_000,E
steth_20190824_11_21_48_E_002,E
steth_20190824_11_21_48_I_003,I
steth_20190824_11_22_11_E_004,E
steth_20190824_11_22_53_I_000,I
steth_20190824_11_23_38_I_000,I
steth_20190824_11_23_38_I_002,I
steth_20190824_21_45_55_E_005,E
steth_20190824_21_45_55_I_004,I
steth_20190824_21_46_36_E_005,E
steth_20190824_21_47_32_E_008,E
steth_20190824_21_49_08_I_005,I
steth_20190824_21_50_21_E_007,E
steth_20190824_21_50_21_E_009,E
steth_20190824_21_50_21_I_000,I
steth_20190824_21_50_21_I_004,I
steth_20190824_21_52_59_E_005,E
steth_20190824_21_52_59_E_007,E
steth_20190825_10_43_10_E_007,E
steth_20190825_10_43_10_I_002,I
steth_20190825_10_43_10_I_006,I
steth_20190825_10_43_31_E_001,E
steth_20190825_10_43_31_I_000,I
steth_20190825_12_22_05_E_001,E
steth_20190825_12_22_48_I_000,I
steth_20190825_12_22_48_I_002,I
steth_20190825_14_17_07_I_000,I
steth_20190825_14_17_21_E_001,E
steth_20190825_14_18_07_E_001,E
steth_20190825_14_18_09_I_000,I
steth_20190825_14_18_34_I_001,I
steth_20190825_14_19_37_I_000,I
steth_20190825_14_28_30_I_000,I
steth_20190825_14_29_32_I_001,I
steth_20190825_14_31_13_E_004,E
